time_intervals,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,target
258700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259100,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
259800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
260200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
260600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261000,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
261100,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
261200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
261800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
262200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
262600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262800,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
262900,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
263000,5,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
263100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263300,6,6,6,0,1,1,9,0,0,0,0,0,0,0,0,0,1
263400,5,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,1
263500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
264100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
264400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
264600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
264900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
265100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265300,2,2,2,3,1,1,1,5,0,0,0,0,0,0,0,0,1
265400,5,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,1
265500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
265700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
265900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
266000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
266200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
266300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
266500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
266600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
266800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
267000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
267100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267300,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
267400,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1
267500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
267900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
268300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
268700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
269100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269300,1,1,0,0,1,2,0,0,5,9,0,0,0,0,0,0,1
269400,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1
269500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
270100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
270400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
270600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
270900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
271100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271300,2,2,2,0,1,0,3,0,1,3,9,0,0,0,0,0,1
271400,5,0,0,0,5,0,0,0,5,3,1,0,0,0,0,0,1
271500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
272100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
272400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
272600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
272700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
273000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
273200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
273300,2,2,3,3,1,0,0,4,1,1,1,5,0,0,0,0,1
273400,6,0,0,0,5,0,0,0,5,5,5,5,0,0,0,0,1
273500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
273700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
274000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
274400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
274800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
275300,0,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,1
275400,6,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1
275500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
275900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
276100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
276300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
276400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
276600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
276800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
276900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
277100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
277300,1,2,0,0,0,2,0,0,1,3,0,0,1,5,0,0,1
277400,6,0,0,0,6,0,0,0,5,0,0,0,5,5,0,0,1
277500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
278100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
278500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
278900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279100,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
279200,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
279300,6,6,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
279400,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279600,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283600,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
284300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
284700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
285100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285500,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
285600,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
285700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
285900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287600,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
288100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
288400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
288700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
289000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
289400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
289500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
289600,6,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1
289700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
290300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
290700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
291100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291500,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1
291600,6,0,0,0,6,6,5,0,0,0,0,0,0,0,0,0,1
291700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
292300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
292600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
292800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
293100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
293300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293500,1,2,2,3,0,0,0,5,0,0,0,0,0,0,0,0,1
293600,6,0,0,0,6,6,6,5,0,0,0,0,0,0,0,0,1
293700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
294300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
294700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
295100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295300,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1
295400,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
295500,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
295600,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
295700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295800,5,6,6,0,0,0,6,0,0,1,7,0,0,0,0,0,1
295900,6,0,0,0,6,0,0,0,6,5,5,0,0,0,0,0,1
296000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
